activity_id,branch_method,branch_time_in_child,branch_time_in_parent,experiment,experiment_id,frequency,grid,grid_label,institution_id,nominal_resolution,parent_activity_id,parent_experiment_id,parent_source_id,parent_time_units,parent_variant_label,product,realm,source_id,source_type,sub_experiment,sub_experiment_id,table_id,variable_id,variant_label,member_id,standard_name,long_name,units,vertical_levels,init_year,start_time,end_time,time_range,path,version
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,hurs,r1i1p1f1,r1i1p1f1,relative_humidity,Near-Surface Relative Humidity,%,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/hurs/gn/v20231009/hurs_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,hurs,r1i1p1f1,r1i1p1f1,relative_humidity,Near-Surface Relative Humidity,%,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/hurs/gn/v20231009/hurs_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,hurs,r1i1p1f1,r1i1p1f1,relative_humidity,Near-Surface Relative Humidity,%,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/hurs/gn/v20231009/hurs_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,huss,r1i1p1f1,r1i1p1f1,specific_humidity,Near-Surface Specific Humidity,1,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/huss/gn/v20231009/huss_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,huss,r1i1p1f1,r1i1p1f1,specific_humidity,Near-Surface Specific Humidity,1,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/huss/gn/v20231009/huss_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,huss,r1i1p1f1,r1i1p1f1,specific_humidity,Near-Surface Specific Humidity,1,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/huss/gn/v20231009/huss_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/pr/gn/v20231009/pr_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/pr/gn/v20231009/pr_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,pr,r1i1p1f1,r1i1p1f1,precipitation_flux,Precipitation,kg m-2 s-1,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/pr/gn/v20231009/pr_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,prc,r1i1p1f1,r1i1p1f1,convective_precipitation_flux,Convective Precipitation,kg m-2 s-1,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/prc/gn/v20231009/prc_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,prc,r1i1p1f1,r1i1p1f1,convective_precipitation_flux,Convective Precipitation,kg m-2 s-1,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/prc/gn/v20231009/prc_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,prc,r1i1p1f1,r1i1p1f1,convective_precipitation_flux,Convective Precipitation,kg m-2 s-1,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/prc/gn/v20231009/prc_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,prsn,r1i1p1f1,r1i1p1f1,snowfall_flux,Snowfall Flux,kg m-2 s-1,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/prsn/gn/v20231009/prsn_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,prsn,r1i1p1f1,r1i1p1f1,snowfall_flux,Snowfall Flux,kg m-2 s-1,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/prsn/gn/v20231009/prsn_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,prsn,r1i1p1f1,r1i1p1f1,snowfall_flux,Snowfall Flux,kg m-2 s-1,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/prsn/gn/v20231009/prsn_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,prw,r1i1p1f1,r1i1p1f1,atmosphere_mass_content_of_water_vapor,Water Vapor Path,kg m-2,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/prw/gn/v20231009/prw_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,prw,r1i1p1f1,r1i1p1f1,atmosphere_mass_content_of_water_vapor,Water Vapor Path,kg m-2,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/prw/gn/v20231009/prw_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,prw,r1i1p1f1,r1i1p1f1,atmosphere_mass_content_of_water_vapor,Water Vapor Path,kg m-2,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/prw/gn/v20231009/prw_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,ps,r1i1p1f1,r1i1p1f1,surface_air_pressure,Surface Air Pressure,Pa,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/ps/gn/v20231009/ps_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,ps,r1i1p1f1,r1i1p1f1,surface_air_pressure,Surface Air Pressure,Pa,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/ps/gn/v20231009/ps_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,ps,r1i1p1f1,r1i1p1f1,surface_air_pressure,Surface Air Pressure,Pa,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/ps/gn/v20231009/ps_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/psl/gn/v20231009/psl_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/psl/gn/v20231009/psl_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,psl,r1i1p1f1,r1i1p1f1,air_pressure_at_mean_sea_level,Sea Level Pressure,Pa,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/psl/gn/v20231009/psl_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rlds/gn/v20231009/rlds_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rlds/gn/v20231009/rlds_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rlds,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air,Surface Downwelling Longwave Radiation,W m-2,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rlds/gn/v20231009/rlds_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rldscs,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,Surface Downwelling Clear-Sky Longwave Radiation,W m-2,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rldscs/gn/v20231009/rldscs_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rldscs,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,Surface Downwelling Clear-Sky Longwave Radiation,W m-2,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rldscs/gn/v20231009/rldscs_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rldscs,r1i1p1f1,r1i1p1f1,surface_downwelling_longwave_flux_in_air_assuming_clear_sky,Surface Downwelling Clear-Sky Longwave Radiation,W m-2,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rldscs/gn/v20231009/rldscs_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rlus/gn/v20231009/rlus_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rlus/gn/v20231009/rlus_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rlus,r1i1p1f1,r1i1p1f1,surface_upwelling_longwave_flux_in_air,Surface Upwelling Longwave Radiation,W m-2,1.0,,2050-01-16 12:00:00,2080-12-16 12:00:00,2050-01-16 12:00:00-2080-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rlus/gn/v20231009/rlus_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_205001-208012.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1.0,,1851-01-16 12:00:00,1949-12-16 12:00:00,1851-01-16 12:00:00-1949-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rlut/gn/v20231009/rlut_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_185101-194912.nc,v20231009
EERIE,no parent,,,pre-industrial control,eerie-piControl,mon,Native N96 grid; 192 x 144 longitude/latitude,gn,MOHC,250 km,,no parent,,,,model-output,atmos,HadGEM3-GC5-EERIE-N96-ORCA1,AOGCM AER,none,none,Amon,rlut,r1i1p1f1,r1i1p1f1,toa_outgoing_longwave_flux,TOA Outgoing Longwave Radiation,W m-2,1.0,,1950-01-16 12:00:00,2049-12-16 12:00:00,1950-01-16 12:00:00-2049-12-16 12:00:00,/gws/nopw/j04/eerie/public/data/EERIE/EERIE/MOHC/HadGEM3-GC5-EERIE-N96-ORCA1/eerie-piControl/r1i1p1f1/Amon/rlut/gn/v20231009/rlut_Amon_HadGEM3-GC5-EERIE-N96-ORCA1_eerie-piControl_r1i1p1f1_gn_195001-204912.nc,v20231009
